group_id,split,full_prompt_len,r_end_pos,prefix_len,r_end_token_id,T0_prefix_sha,T1_prefix_sha,T2_prefix_sha,prefix_ids_identical,repeat_max_abs_hidden_diff
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,dev,124,106,107,81,1fb16b5049282ca8c79a53766e21e4fa1f43d5916d8de2db9c369b5db708c198,1fb16b5049282ca8c79a53766e21e4fa1f43d5916d8de2db9c369b5db708c198,1fb16b5049282ca8c79a53766e21e4fa1f43d5916d8de2db9c369b5db708c198,1,0.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,dev,124,105,106,1849,1091850580ef90cf49909031899ec74c1c775cf73939d49aa1f913f901820f22,1091850580ef90cf49909031899ec74c1c775cf73939d49aa1f913f901820f22,1091850580ef90cf49909031899ec74c1c775cf73939d49aa1f913f901820f22,1,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,dev,115,98,99,23552,1704225a2de1ac61e55008ca68b83f3bc22e42da374fd4b078ce854382b5de44,1704225a2de1ac61e55008ca68b83f3bc22e42da374fd4b078ce854382b5de44,1704225a2de1ac61e55008ca68b83f3bc22e42da374fd4b078ce854382b5de44,1,0.0
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,dev,117,100,101,71391,e5b57a4c5eba3b98245cde57c0e9befc97256b136e4c5ecf600e789faf4decd8,e5b57a4c5eba3b98245cde57c0e9befc97256b136e4c5ecf600e789faf4decd8,e5b57a4c5eba3b98245cde57c0e9befc97256b136e4c5ecf600e789faf4decd8,1,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,dev,127,107,108,36082,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,a483f1c32eacdf5bb1f5369246e78f7a3eab5ce7bb5cf3d59c697b9e5b2c1552,1,0.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,dev,127,109,110,79198,974e87ad5ddfacb414040edd17e58709d94ec2f3dfa1d8d0c81fe8f2a1a4a386,974e87ad5ddfacb414040edd17e58709d94ec2f3dfa1d8d0c81fe8f2a1a4a386,974e87ad5ddfacb414040edd17e58709d94ec2f3dfa1d8d0c81fe8f2a1a4a386,1,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,dev,117,99,100,45120,6349c3fefc6565bc259fc963e81cb81d1a9c1eaaae3f9cf34dd806d02348bd4f,6349c3fefc6565bc259fc963e81cb81d1a9c1eaaae3f9cf34dd806d02348bd4f,6349c3fefc6565bc259fc963e81cb81d1a9c1eaaae3f9cf34dd806d02348bd4f,1,0.0
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,dev,121,104,105,63503,f38b6448285c7c4f8651e4711af16aaea7e1579a890cf1eb7aee31c9614e67dd,f38b6448285c7c4f8651e4711af16aaea7e1579a890cf1eb7aee31c9614e67dd,f38b6448285c7c4f8651e4711af16aaea7e1579a890cf1eb7aee31c9614e67dd,1,0.0
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,dev,155,137,138,7101,b017982de6c573442d2b7ccad8c3372b5fc41b1c969c6457514c9138462e864f,b017982de6c573442d2b7ccad8c3372b5fc41b1c969c6457514c9138462e864f,b017982de6c573442d2b7ccad8c3372b5fc41b1c969c6457514c9138462e864f,1,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,dev,129,109,110,32869,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,8bc1d7de8a285e0fcc9b3d143db0fcbf4a8ed1ed6d1be67d0c3171a8b317232a,1,0.0
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,dev,128,108,109,6295,d516215997fe44ce7b01b363a8cd7bc87cb977b1058b74333d97cd5d623c6d1c,d516215997fe44ce7b01b363a8cd7bc87cb977b1058b74333d97cd5d623c6d1c,d516215997fe44ce7b01b363a8cd7bc87cb977b1058b74333d97cd5d623c6d1c,1,0.0
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,dev,111,94,95,40968,2defc5b089b934c9192972a5848b388520e13355b517e925e06bdc605c78422a,2defc5b089b934c9192972a5848b388520e13355b517e925e06bdc605c78422a,2defc5b089b934c9192972a5848b388520e13355b517e925e06bdc605c78422a,1,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,dev,131,111,112,27796,824f7fd9da7d5a7d3b8bba6f71d6370923dab496e5015a7f213a20ef42300f63,824f7fd9da7d5a7d3b8bba6f71d6370923dab496e5015a7f213a20ef42300f63,824f7fd9da7d5a7d3b8bba6f71d6370923dab496e5015a7f213a20ef42300f63,1,0.0
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,dev,123,106,107,79835,eca44425e039e7a0dd0fb8080dceb46dad5539e13059f1e69c5b9a1bc99b3ac4,eca44425e039e7a0dd0fb8080dceb46dad5539e13059f1e69c5b9a1bc99b3ac4,eca44425e039e7a0dd0fb8080dceb46dad5539e13059f1e69c5b9a1bc99b3ac4,1,0.0
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,dev,114,97,98,24301,4d6fc289f62d42180d27809d33620ec454345054982a4af18a6868dac983e9a4,4d6fc289f62d42180d27809d33620ec454345054982a4af18a6868dac983e9a4,4d6fc289f62d42180d27809d33620ec454345054982a4af18a6868dac983e9a4,1,0.0
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,dev,118,99,100,379,d35bb20302d13efba9752b8d29473fda2a69bf89103988250838efe4a5e3dfe4,d35bb20302d13efba9752b8d29473fda2a69bf89103988250838efe4a5e3dfe4,d35bb20302d13efba9752b8d29473fda2a69bf89103988250838efe4a5e3dfe4,1,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,dev,132,115,116,38576,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,bec94596e5d0bba167f4b114fd168e3a0e5c6931cb472f481006814bcdbcc7aa,1,0.0
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,dev,111,94,95,94751,fd2afd4db14b2f4dfe0ccd68d07676501a3ca76122426bea091f0605b96de134,fd2afd4db14b2f4dfe0ccd68d07676501a3ca76122426bea091f0605b96de134,fd2afd4db14b2f4dfe0ccd68d07676501a3ca76122426bea091f0605b96de134,1,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,dev,126,108,109,1965,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,2a026805c5bd8049a96c1808dc257d009aedc519159fbde6574fe70f0a8916fc,1,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,dev,115,97,98,7262,0e5ef1bec58671d15e1bf312eafb5b7a1fb278fce0993f99b84f204ede2d61fb,0e5ef1bec58671d15e1bf312eafb5b7a1fb278fce0993f99b84f204ede2d61fb,0e5ef1bec58671d15e1bf312eafb5b7a1fb278fce0993f99b84f204ede2d61fb,1,0.0
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,dev,120,102,103,642,64ca06987b7685779c55d4101a3397c22785883b5436a502c03e127afd92c6d1,64ca06987b7685779c55d4101a3397c22785883b5436a502c03e127afd92c6d1,64ca06987b7685779c55d4101a3397c22785883b5436a502c03e127afd92c6d1,1,0.0
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,dev,129,112,113,80373,da59906c465ebb1c7d545ac7bf6bf1c4d1eb06e5f42fec3a90458bcc3f9fc351,da59906c465ebb1c7d545ac7bf6bf1c4d1eb06e5f42fec3a90458bcc3f9fc351,da59906c465ebb1c7d545ac7bf6bf1c4d1eb06e5f42fec3a90458bcc3f9fc351,1,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,dev,143,125,126,10779,762ada37754dae25adbf43aec32d9a4fe4e597fa327e4e9d91a94c95ac0cc9d9,762ada37754dae25adbf43aec32d9a4fe4e597fa327e4e9d91a94c95ac0cc9d9,762ada37754dae25adbf43aec32d9a4fe4e597fa327e4e9d91a94c95ac0cc9d9,1,0.0
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,dev,146,125,126,16770,fa476b45c718cf1dabc984aec907838f5068f1de2d5d16a036f4da0adf1eb624,fa476b45c718cf1dabc984aec907838f5068f1de2d5d16a036f4da0adf1eb624,fa476b45c718cf1dabc984aec907838f5068f1de2d5d16a036f4da0adf1eb624,1,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,dev,121,103,104,4628,b0661b3199d3d503e6e46952f3988f4fa9b814a9abd0881079ca4d755a6fd152,b0661b3199d3d503e6e46952f3988f4fa9b814a9abd0881079ca4d755a6fd152,b0661b3199d3d503e6e46952f3988f4fa9b814a9abd0881079ca4d755a6fd152,1,0.0
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,dev,130,111,112,2168,19dc53357dbd8ea9b5b5001b54e31fefc7764dda61b470a740f3d47f71b3c2db,19dc53357dbd8ea9b5b5001b54e31fefc7764dda61b470a740f3d47f71b3c2db,19dc53357dbd8ea9b5b5001b54e31fefc7764dda61b470a740f3d47f71b3c2db,1,0.0
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,dev,114,97,98,72019,608361b012889bb5e7ad9c5e28f7561c51e571adc088a7d24f94d9009fba9323,608361b012889bb5e7ad9c5e28f7561c51e571adc088a7d24f94d9009fba9323,608361b012889bb5e7ad9c5e28f7561c51e571adc088a7d24f94d9009fba9323,1,0.0
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,dev,124,107,108,11379,09a0f02bca65d2ef5ccec950f2e63abd9bcc514ce9dab531320fbf5f3d495483,09a0f02bca65d2ef5ccec950f2e63abd9bcc514ce9dab531320fbf5f3d495483,09a0f02bca65d2ef5ccec950f2e63abd9bcc514ce9dab531320fbf5f3d495483,1,0.0
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,dev,128,110,111,6513,229fe62f2aba0574fdc4c5573795056223f9ffcd429c26e9459d92497fcfa6f3,229fe62f2aba0574fdc4c5573795056223f9ffcd429c26e9459d92497fcfa6f3,229fe62f2aba0574fdc4c5573795056223f9ffcd429c26e9459d92497fcfa6f3,1,0.0
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,dev,119,99,100,970,5f1f61eae4d7d9eb70702e5502a40d9a59164de7aeda0e563eb638f1f306f831,5f1f61eae4d7d9eb70702e5502a40d9a59164de7aeda0e563eb638f1f306f831,5f1f61eae4d7d9eb70702e5502a40d9a59164de7aeda0e563eb638f1f306f831,1,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,dev,130,112,113,38546,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,03449732a3b0152aa9f2d3a6adf045e875d2a175f7c04f96a894654f03cfa407,1,0.0
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,dev,116,97,98,10704,7f3c3e4432532d31fa3d6c21556cdfe1e2665fabe09abbff33bc91f7f6d8049f,7f3c3e4432532d31fa3d6c21556cdfe1e2665fabe09abbff33bc91f7f6d8049f,7f3c3e4432532d31fa3d6c21556cdfe1e2665fabe09abbff33bc91f7f6d8049f,1,0.0
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,dev,130,111,112,32199,755e2090137f6c43c5bd4f79ba9368e1a59712a8ec9aae734d466a8c8fefb990,755e2090137f6c43c5bd4f79ba9368e1a59712a8ec9aae734d466a8c8fefb990,755e2090137f6c43c5bd4f79ba9368e1a59712a8ec9aae734d466a8c8fefb990,1,0.0
801ea8780af5ab0b2c3cc77a3f4ac2b6c0bcddac3942f28db77284b3fab8c8b0,dev,121,103,104,12528,14f68e7c9d71da3fa3fe89cab6df2aa934b4155fbeadec2d47a384a4db072b4b,14f68e7c9d71da3fa3fe89cab6df2aa934b4155fbeadec2d47a384a4db072b4b,14f68e7c9d71da3fa3fe89cab6df2aa934b4155fbeadec2d47a384a4db072b4b,1,0.0
84ab9cc3d020ac95fe7fca05196e2a35dc0cf1eecf0da504facb46e1881eeb39,dev,129,110,111,38556,26a1d5762a307d46f934fd0c44f0b2c1c98504da779226ab0d15b0120459e14f,26a1d5762a307d46f934fd0c44f0b2c1c98504da779226ab0d15b0120459e14f,26a1d5762a307d46f934fd0c44f0b2c1c98504da779226ab0d15b0120459e14f,1,0.0
84b4aabec1529e21986e9e63913501fc41337699a474a00cf5b119c9a021868e,dev,136,119,120,24473,cd0dcf96ae2b90e6addcf555211970a3365d5c3429a89159b03e00915eeec586,cd0dcf96ae2b90e6addcf555211970a3365d5c3429a89159b03e00915eeec586,cd0dcf96ae2b90e6addcf555211970a3365d5c3429a89159b03e00915eeec586,1,0.0
86297af299924f76b8956048c63fa84a663c50aca292898344ed31a1cb48fd71,dev,130,112,113,23504,826419cf979f886d97f972f33cac34bf6330a0fdf39656bb2416d0b41db0bdcf,826419cf979f886d97f972f33cac34bf6330a0fdf39656bb2416d0b41db0bdcf,826419cf979f886d97f972f33cac34bf6330a0fdf39656bb2416d0b41db0bdcf,1,0.0
86919f6991beb95325ed45558f32834d3d57e83085e8390b259364160ef24e81,dev,119,100,101,41291,a310b013a14a2c7a649cc35a5e9f980fcacdcec11dd2dac10c2b203f990b5f88,a310b013a14a2c7a649cc35a5e9f980fcacdcec11dd2dac10c2b203f990b5f88,a310b013a14a2c7a649cc35a5e9f980fcacdcec11dd2dac10c2b203f990b5f88,1,0.0
87f8c0fd0b06dd3ec294b9dd1326d4154e4e63e85e0d9c6abca67da45ad29605,dev,124,107,108,65930,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,18944dd22779f97e5e9fe482928f50799e694250e86730c42cc6204f998f182a,1,0.0
895b905fe243a9dd7b626e5d8e0985821bbf640290f5d6837b2433b3780ec4a6,dev,124,107,108,825,7d5aef2e48d2491a8c7774492131526e5af0a3fea2096ab12ccef89237dc2a14,7d5aef2e48d2491a8c7774492131526e5af0a3fea2096ab12ccef89237dc2a14,7d5aef2e48d2491a8c7774492131526e5af0a3fea2096ab12ccef89237dc2a14,1,0.0
89e01c538ebbb197fda81d378cfb9526161fa6370e6b72b1af232bc48d51f4a2,dev,121,103,104,21285,a8f253c0a0967d9fd8708637a89b087ca812c01ce80231a35743db4ea580600c,a8f253c0a0967d9fd8708637a89b087ca812c01ce80231a35743db4ea580600c,a8f253c0a0967d9fd8708637a89b087ca812c01ce80231a35743db4ea580600c,1,0.0
8a997b3cc2c043287907667bd7d69ee45a4c50724967de92fba36f9e4a8076d4,dev,117,100,101,4628,03040e4e196c91580bffa130993d2b14f5f9669b2ff38c2fe4c4f193338aa63e,03040e4e196c91580bffa130993d2b14f5f9669b2ff38c2fe4c4f193338aa63e,03040e4e196c91580bffa130993d2b14f5f9669b2ff38c2fe4c4f193338aa63e,1,0.0
8c4e292978fa72f89377d47c958fcb532d76bf1fc00a70f9d4e1966f067c29d5,dev,124,105,106,5799,b0de7d39dbfe5db2bb34fc52831c409ceae55f8bf494b30bdc95aee7684b00b7,b0de7d39dbfe5db2bb34fc52831c409ceae55f8bf494b30bdc95aee7684b00b7,b0de7d39dbfe5db2bb34fc52831c409ceae55f8bf494b30bdc95aee7684b00b7,1,0.0
8e63f950b177c6f1acee25e35005d2a081fbdc51abe07d934642ad1e7b23256b,dev,119,102,103,94751,9b418164faf8feadac6b21399c1e8d8f9b6cdddef7133e57dcd647b64c8fb061,9b418164faf8feadac6b21399c1e8d8f9b6cdddef7133e57dcd647b64c8fb061,9b418164faf8feadac6b21399c1e8d8f9b6cdddef7133e57dcd647b64c8fb061,1,0.0
8fce14c379feba472876fb2aa26bac14c2f1373c3764020af2347decdd813f21,dev,111,94,95,6819,24f58fd3eba54867c4285f3ead8123d32ced6028f42d3f38840fa2cb44109e40,24f58fd3eba54867c4285f3ead8123d32ced6028f42d3f38840fa2cb44109e40,24f58fd3eba54867c4285f3ead8123d32ced6028f42d3f38840fa2cb44109e40,1,0.0
9015a63195c2e27cd74439ad9d40649115256058f8218ba88e280ff140087102,dev,122,104,105,16224,291c45711a8d1ab5e684663c31693879275b21ce13adb2c784e7a9e7b6bc78ff,291c45711a8d1ab5e684663c31693879275b21ce13adb2c784e7a9e7b6bc78ff,291c45711a8d1ab5e684663c31693879275b21ce13adb2c784e7a9e7b6bc78ff,1,0.0
9272c3b8d12a64ff6030063a0a5ddeb2ebac32976a533c022723bb2a8743d4d2,dev,121,102,103,24230,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,0b9a85b3e59d5a7d6fee6bfa4b30a6709466c514f3de8eb1a745f92b16b8b90a,1,0.0
92aafe1dda864da442bd8a0884ef9728e8135620225fa175ec14144edffec931,dev,117,99,100,45059,12ba61f9666a4f9fc9996c27150366518f96e2f546a54785cdab162f1f35c042,12ba61f9666a4f9fc9996c27150366518f96e2f546a54785cdab162f1f35c042,12ba61f9666a4f9fc9996c27150366518f96e2f546a54785cdab162f1f35c042,1,0.0
955271f457a865b6538de58e05ec976217c17a96cc31ccb2c72e86fe77e6cce0,dev,117,98,99,4448,87bbdf7c0638eb83477917b4cb2bc358a8fda18097191b68db71c078a8831656,87bbdf7c0638eb83477917b4cb2bc358a8fda18097191b68db71c078a8831656,87bbdf7c0638eb83477917b4cb2bc358a8fda18097191b68db71c078a8831656,1,0.0
9605a6042a7f9978526d1a45d4d230805e7843b08bcf7d058bbf8d93fcdc7147,dev,141,117,118,2338,b30811e20fb6415700ce808036fe9cfe0034b4a20501ab7a79b3e81b7c723536,b30811e20fb6415700ce808036fe9cfe0034b4a20501ab7a79b3e81b7c723536,b30811e20fb6415700ce808036fe9cfe0034b4a20501ab7a79b3e81b7c723536,1,0.0
991e13498e76b0fa28ad7f9a37a2033c1dcd871ee5f9c8a0a038797010bc4e6f,dev,121,103,104,10320,e9b9ddb0ab217ce3632f0300fb7bad1d2c431bf9569848ecf471a7c938a15e6a,e9b9ddb0ab217ce3632f0300fb7bad1d2c431bf9569848ecf471a7c938a15e6a,e9b9ddb0ab217ce3632f0300fb7bad1d2c431bf9569848ecf471a7c938a15e6a,1,0.0
996c03db13b8afd1e8707f383cef74de8100202bf05fe3c73c48798528923df0,dev,128,109,110,55637,57fce021846ecfd1e177861c1b0a456c43c65d588b04f44a640d12799170b182,57fce021846ecfd1e177861c1b0a456c43c65d588b04f44a640d12799170b182,57fce021846ecfd1e177861c1b0a456c43c65d588b04f44a640d12799170b182,1,0.0
9a48b8a8d35c10c9696fa88651a5e839600948a47294a46721caa270613cc5cd,dev,118,101,102,16245,d2edccda8a71a1bc35471644f4e0587a627862c5383d630d7cb9118819a3d0b6,d2edccda8a71a1bc35471644f4e0587a627862c5383d630d7cb9118819a3d0b6,d2edccda8a71a1bc35471644f4e0587a627862c5383d630d7cb9118819a3d0b6,1,0.0
9a95b89b7aed4069296c76ff091de2e4b363583c73a648a5c37edbc80ebe97ee,dev,134,115,116,5866,3fd0a441c294b778be260b37f9567a323882e46988c931f88f267a74483b246b,3fd0a441c294b778be260b37f9567a323882e46988c931f88f267a74483b246b,3fd0a441c294b778be260b37f9567a323882e46988c931f88f267a74483b246b,1,0.0
9cd58e1d566fb4441d8b7dbbbe6746c56c82824181c0896e95ccbc243d4f2626,dev,124,102,103,56465,f98562f4cc6a76e7a2f79c954848570904e725c1ced2cbc3a67c09952e83e490,f98562f4cc6a76e7a2f79c954848570904e725c1ced2cbc3a67c09952e83e490,f98562f4cc6a76e7a2f79c954848570904e725c1ced2cbc3a67c09952e83e490,1,0.0
9fac6c285cc8c76a315fdb0ebc87d9b13258b066e1a43bf98a0b3f0c4041ec93,dev,121,104,105,59950,95cf396da4960b8d1eb15aa955f8d2e5267445933271fd7a8369fe8cc8007f19,95cf396da4960b8d1eb15aa955f8d2e5267445933271fd7a8369fe8cc8007f19,95cf396da4960b8d1eb15aa955f8d2e5267445933271fd7a8369fe8cc8007f19,1,0.0
9fb3ba35b4c9be26de8fe444e1d8057bdc8018f5a3c044b453d270a222474319,dev,128,110,111,19056,9a067d480937ea8bd10bc1448d46894a39ac1f4d5ee35eb747b293eaad2658f5,9a067d480937ea8bd10bc1448d46894a39ac1f4d5ee35eb747b293eaad2658f5,9a067d480937ea8bd10bc1448d46894a39ac1f4d5ee35eb747b293eaad2658f5,1,0.0
a2aed8ae91384128577f7d97b413b47249fa8eea55b7860ee373095c2671a43d,dev,131,111,112,31146,cb92451758b3e16326c68fb466761d9956ce1e3fa2eeb80f1f9f4421105002c0,cb92451758b3e16326c68fb466761d9956ce1e3fa2eeb80f1f9f4421105002c0,cb92451758b3e16326c68fb466761d9956ce1e3fa2eeb80f1f9f4421105002c0,1,0.0
a2c1a94c57d112205546cf50db6313a864cb117283441b2d9ceba73cdfdb5d4c,dev,120,102,103,4802,54dc3feadc0410155bb6d8e4b8908b9cb5bcece123c306d1ada17d84af509a69,54dc3feadc0410155bb6d8e4b8908b9cb5bcece123c306d1ada17d84af509a69,54dc3feadc0410155bb6d8e4b8908b9cb5bcece123c306d1ada17d84af509a69,1,0.0
a3a450f9313ceaddb2009d36def5be6496af9497d6dacd33873b70792a7047d7,dev,125,106,107,57168,9c7d4d9c923edaa31cb2e106ef9f958514c53e0e92e3615b955a084f64570710,9c7d4d9c923edaa31cb2e106ef9f958514c53e0e92e3615b955a084f64570710,9c7d4d9c923edaa31cb2e106ef9f958514c53e0e92e3615b955a084f64570710,1,0.0
a4ae82dae765d416ea2a087fedfefe60d89e5f7da5262c2d1d12fc40956fc27b,dev,116,99,100,90390,1229bb933958d38fd41ec5cb33d0a06c1e693ab6cb2d4fa24f5130d0d6c2c3af,1229bb933958d38fd41ec5cb33d0a06c1e693ab6cb2d4fa24f5130d0d6c2c3af,1229bb933958d38fd41ec5cb33d0a06c1e693ab6cb2d4fa24f5130d0d6c2c3af,1,0.0
a6f1302baac87b0fda4e2648522e2317160e4b5cb7be118bd813d61557cdc3a8,dev,114,97,98,28387,13b1e9571dda382b994bf1f9da63e1c1559cba131743c7e383061e78acbfefa9,13b1e9571dda382b994bf1f9da63e1c1559cba131743c7e383061e78acbfefa9,13b1e9571dda382b994bf1f9da63e1c1559cba131743c7e383061e78acbfefa9,1,0.0
a928a83babef545b9d62a4e50b0120478ba9b641722f710f84539cbcab78933e,dev,114,97,98,57658,effdf9f711f44e6a5059b64238f459c628647921887f70a4070b4a9c5bea1172,effdf9f711f44e6a5059b64238f459c628647921887f70a4070b4a9c5bea1172,effdf9f711f44e6a5059b64238f459c628647921887f70a4070b4a9c5bea1172,1,0.0
aa0de654a47e927de2c6a19cd70be9c55ef99ca29bcbffadba1426d74621f407,dev,117,100,101,48867,1f80ba1b1981413fac46bace4cea753fbce2dcff1cb8af2d053ac3f878a1b7ff,1f80ba1b1981413fac46bace4cea753fbce2dcff1cb8af2d053ac3f878a1b7ff,1f80ba1b1981413fac46bace4cea753fbce2dcff1cb8af2d053ac3f878a1b7ff,1,0.0
ad1614a31df5db29c425dece10e5666125bf46471cacda20678e408c7751b55b,dev,122,102,103,285,95cf350985bb0adefa3b3ffa32e35303afc82efaf86fb1d7442965801d8a1012,95cf350985bb0adefa3b3ffa32e35303afc82efaf86fb1d7442965801d8a1012,95cf350985bb0adefa3b3ffa32e35303afc82efaf86fb1d7442965801d8a1012,1,0.0
ad6dc70331b4074cde617f42131d13f1e3c1af0539732fa3690dfd1b4601c772,dev,117,100,101,3100,b0e194dbc3c0169e323c2f854efbe2c3bcd0d024d4842656d9e49a3b461b6ee1,b0e194dbc3c0169e323c2f854efbe2c3bcd0d024d4842656d9e49a3b461b6ee1,b0e194dbc3c0169e323c2f854efbe2c3bcd0d024d4842656d9e49a3b461b6ee1,1,0.0
aee813e27e89661fc9afd1439ece3bb24fca269c35c599cc759ff24ddab57bef,dev,114,97,98,59983,24bf2ec93f8f1290b781bfba9c9322677f3b709fece644c78aa213c8b253e8de,24bf2ec93f8f1290b781bfba9c9322677f3b709fece644c78aa213c8b253e8de,24bf2ec93f8f1290b781bfba9c9322677f3b709fece644c78aa213c8b253e8de,1,0.0
afc87744cffd489b70b9003f8e95ecaa14bf49486ff5c2ba5e5e3cb6da485feb,dev,117,99,100,39489,66cc3dc71f33bb483d432d3bc09acdfd456d3437886df69addd707f791aacb9d,66cc3dc71f33bb483d432d3bc09acdfd456d3437886df69addd707f791aacb9d,66cc3dc71f33bb483d432d3bc09acdfd456d3437886df69addd707f791aacb9d,1,0.0
b0ca1c666147d22f0df1f657e2ad37f82c2dbd72fbee073ecaf339a15bf590b3,dev,121,103,104,2721,efa30e53337fd148cb0e211d87cde506c8f4852253724adb742b8262a97e4dba,efa30e53337fd148cb0e211d87cde506c8f4852253724adb742b8262a97e4dba,efa30e53337fd148cb0e211d87cde506c8f4852253724adb742b8262a97e4dba,1,0.0
b10e5786ee75f4f3ceb61466f5ae6502ae2ed584a3774015c01efaaac098caeb,dev,122,102,103,64,cda6dec8c2eb48dcaba8cdd07741cd86c7821065af97f84e5cd20c8b4db29575,cda6dec8c2eb48dcaba8cdd07741cd86c7821065af97f84e5cd20c8b4db29575,cda6dec8c2eb48dcaba8cdd07741cd86c7821065af97f84e5cd20c8b4db29575,1,0.0
bb16e19b3e8abd378a0f469eb8c62aade0d44c020067925db7aa302329933e1f,dev,118,100,101,6010,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1062e478b791d94ed28efcaba610dc19c415c792cd8e6a7d98c28511d3cd0ced,1,0.0
bc9443215df6e659661924bfd50a16aacd685a79178c8e261d1879090e174438,dev,116,99,100,72581,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,2ea438e35f2f58e5f70102b3b035fd4497e9506056dc702a0bf9c1f4c51940b8,1,0.0
c05526ecb6806b268e9e1896b8832f5831fbeb2e6e65a2642a6efbf9f043656c,dev,119,102,103,42054,cfba441c401d10ac63e22030c04245f63910e9b7f9393a6e321fbb8a5a02961b,cfba441c401d10ac63e22030c04245f63910e9b7f9393a6e321fbb8a5a02961b,cfba441c401d10ac63e22030c04245f63910e9b7f9393a6e321fbb8a5a02961b,1,0.0
