source_group_id,cell,base_pred,hook_passive_pred,label_match,base_d_raw,hook_passive_d_raw,d_raw_abs_diff
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,OS,B,B,True,-21.625,-21.625,0.0
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SO,B,B,True,-19.171875,-19.171875,0.0
406903d1cda4ad5f13b43d25e0af38e781a94521fedb3f39765befa05ecf9299,SS,B,B,True,-17.923828125,-17.923828125,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OO,A,A,True,17.296875,17.296875,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,OS,B,B,True,-22.34375,-22.34375,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SO,B,B,True,-0.9375,-0.9375,0.0
41488a0975678237b0b358441e37e50020b7824ca58dc2ad8b6b05dbf1dce1e4,SS,B,B,True,-18.484375,-18.484375,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OO,A,A,True,16.73828125,16.73828125,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,OS,B,B,True,-22.90625,-22.90625,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SO,B,B,True,-17.21875,-17.21875,0.0
41972e19b17353b471daa83ca263985b90734a684c6cf04de158ceba557bba20,SS,B,B,True,-13.28125,-13.28125,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OO,A,A,True,17.875,17.875,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,OS,B,B,True,-22.5625,-22.5625,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SO,B,B,True,-21.3125,-21.3125,0.0
41bd5c2285dcb3536e999fcd7e2cde21de5cfa8bb2e9842810c6ae8f29e05588,SS,B,B,True,-1.875,-1.875,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OO,A,A,True,17.4140625,17.4140625,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,OS,B,B,True,-17.921875,-17.921875,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SO,B,B,True,-20.40625,-20.40625,0.0
41f4f125f31ef8e2c24b2b54d17e9ec1332933a5182bb658df2b71e74210f07a,SS,B,B,True,-7.8125,-7.8125,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OO,A,A,True,17.2265625,17.2265625,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,OS,B,B,True,-22.09375,-22.09375,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SO,B,B,True,-13.9375,-13.9375,0.0
425597e7c6465516510ec8386f5266b416983270bf2da29be80104b652ec25af,SS,B,B,True,-18.125,-18.125,0.0
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,OO,A,A,True,14.0595703125,14.0595703125,0.0
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,OS,B,B,True,-22.03125,-22.03125,0.0
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,SO,B,B,True,-14.58984375,-14.58984375,0.0
4271cfe8b61a8a3393e85c06aa38d43ea9b075538d57c363e9ce3260328b75b4,SS,B,B,True,-9.5,-9.5,0.0
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,OO,A,A,True,15.45458984375,15.45458984375,0.0
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,OS,B,B,True,-21.21875,-21.21875,0.0
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,SO,B,B,True,-17.15625,-17.15625,0.0
439ffe75992797ee13316de00c9d6aa9971cb83d549d64af220f741dded7b4d2,SS,B,B,True,-12.8125,-12.8125,0.0
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,OO,A,A,True,17.5,17.5,0.0
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,OS,B,B,True,-21.6875,-21.6875,0.0
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,SO,B,B,True,-5.1875,-5.1875,0.0
47ccd792c57b9a4d617bbe4826f0c86753850106491369e516ebbb767746ddec,SS,B,B,True,-17.455078125,-17.455078125,0.0
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,OO,A,A,True,18.46875,18.46875,0.0
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,OS,B,B,True,-20.28125,-20.28125,0.0
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,SO,B,B,True,-15.6953125,-15.6953125,0.0
4ac100f8d53d9f95785c499a24bff4d96fdeced0966b21ee7403971c9268cd5a,SS,B,B,True,-13.53125,-13.53125,0.0
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,OO,A,A,True,17.859375,17.859375,0.0
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,OS,B,B,True,-21.4375,-21.4375,0.0
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,SO,B,B,True,-10.21875,-10.21875,0.0
4c22a7020fcc075f9f948b5b4c877ceab447932756009ccd5e0296cb1c4146fd,SS,B,B,True,-9.625,-9.625,0.0
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,OO,A,A,True,17.0,17.0,0.0
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,OS,B,B,True,-22.71875,-22.71875,0.0
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,SO,B,B,True,-12.375,-12.375,0.0
50e89b0ddd95fe081a170155268d88b5637809604696c7a6f1e8c642f2b54c5a,SS,B,B,True,-11.65625,-11.65625,0.0
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,OO,A,A,True,17.390625,17.390625,0.0
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,OS,B,B,True,-20.6875,-20.6875,0.0
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,SO,B,B,True,-8.375,-8.375,0.0
510f55edebf39d8098e25f20bf735eb0ce82fee4ce7abf755d8d378d0ae4f9c5,SS,B,B,True,-14.484375,-14.484375,0.0
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,OO,A,A,True,14.486328125,14.486328125,0.0
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,OS,B,B,True,-20.875,-20.875,0.0
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,SO,A,A,True,4.1875,4.1875,0.0
52aba3c550dabe11b7e047ff5a4addc223e7b2d24ee14924ca69cfc2dae3b724,SS,B,B,True,-13.328125,-13.328125,0.0
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,OO,A,A,True,16.96875,16.96875,0.0
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,OS,B,B,True,-20.25,-20.25,0.0
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,SO,B,B,True,-1.1875,-1.1875,0.0
53a9a275a436d8bd4aa6f496fd454816a1ff515b21770e062f15a0df2cb4322d,SS,B,B,True,-8.4375,-8.4375,0.0
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,OO,A,A,True,17.15625,17.15625,0.0
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,OS,B,B,True,-22.1875,-22.1875,0.0
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,SO,B,B,True,-17.046875,-17.046875,0.0
55bfeb38bb86d674bb85783339e06d4ca643b0f5c853ac48be50f1c5d7d61737,SS,B,B,True,-19.265625,-19.265625,0.0
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,OO,A,A,True,14.1328125,14.1328125,0.0
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,OS,B,B,True,-22.28125,-22.28125,0.0
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,SO,B,B,True,-18.578125,-18.578125,0.0
56295692530fff758ebf02124a935e66aace3d3a9b0fb05e6722c4c59406320d,SS,A,A,True,1.6875,1.6875,0.0
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,OO,A,A,True,15.36376953125,15.36376953125,0.0
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,OS,B,B,True,-20.15625,-20.15625,0.0
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,SO,B,B,True,-18.78125,-18.78125,0.0
56b5b5d57e2db717fd38c32b39134d4a952db244beb8ba70c8bb0c9abcfbff87,SS,B,B,True,-16.5078125,-16.5078125,0.0
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,OO,A,A,True,14.453125,14.453125,0.0
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,OS,B,B,True,-19.21875,-19.21875,0.0
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,SO,B,B,True,-11.421875,-11.421875,0.0
58216f6a2c4312095699a92dde2ec6bc05825a71c6fd9a3b626ee32be792f58c,SS,A,A,True,10.0,10.0,0.0
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,OO,A,A,True,15.9375,15.9375,0.0
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,OS,B,B,True,-20.03125,-20.03125,0.0
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,SO,B,B,True,-19.109375,-19.109375,0.0
5853dac42c8100da6718a861125bb63c48ba2105a68839a98f110fcb506f21e8,SS,A,A,True,2.8125,2.8125,0.0
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,OO,A,A,True,16.375,16.375,0.0
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,OS,B,B,True,-22.0625,-22.0625,0.0
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SO,B,B,True,-13.109375,-13.109375,0.0
59b21d2adbc8aeb7d1272b57f94d07d961cf8112476bac3dc3965706527a80b5,SS,B,B,True,-10.75,-10.75,0.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OO,A,A,True,17.015625,17.015625,0.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,OS,B,B,True,-23.46875,-23.46875,0.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SO,A,A,True,3.875,3.875,0.0
5aebcd3347946c824254e282941f2290d2f5558c9ff4d18b116fe12bc6432466,SS,B,B,True,-17.0625,-17.0625,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OO,A,A,True,16.890625,16.890625,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,OS,B,B,True,-20.8125,-20.8125,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SO,B,B,True,-18.328125,-18.328125,0.0
5af325bc6e29771297a7d9b3b33082db45f759378a47f70408b80e536f8173a8,SS,B,B,True,-17.43359375,-17.43359375,0.0
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OO,A,A,True,15.9375,15.9375,0.0
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,OS,B,B,True,-20.5,-20.5,0.0
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SO,B,B,True,-18.53125,-18.53125,0.0
5c17097227a0fb55737cf52c70ec318d3ba1110d71a8c71b697802393b2c64df,SS,A,A,True,14.5,14.5,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OO,A,A,True,17.640625,17.640625,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,OS,B,B,True,-19.9375,-19.9375,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SO,A,A,True,6.0,6.0,0.0
5da4110576e81a798a7c9eb3d4e2c0637adfdb17a24836f5997ee49a554c1edd,SS,A,A,True,15.640625,15.640625,0.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OO,A,A,True,16.78125,16.78125,0.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,OS,B,B,True,-21.90625,-21.90625,0.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SO,B,B,True,-9.5,-9.5,0.0
5ffe4a411d668a603219b8508d8727ca5e0d1c9c7ec961398c4324e421f50265,SS,B,B,True,-18.09765625,-18.09765625,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OO,A,A,True,9.28125,9.28125,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,OS,B,B,True,-21.21875,-21.21875,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SO,B,B,True,-19.21875,-19.21875,0.0
615e53d88676086fc33a4ec1643b3b9372f1df9941c8919af9533b858c168cb5,SS,B,B,True,-18.84375,-18.84375,0.0
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OO,A,A,True,12.46875,12.46875,0.0
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,OS,B,B,True,-21.3125,-21.3125,0.0
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SO,B,B,True,-21.09375,-21.09375,0.0
61f61c49fa8e53da2fd368165bddd59e5ef621a2b37a36c79954c8346723602e,SS,B,B,True,-12.75,-12.75,0.0
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OO,A,A,True,18.921875,18.921875,0.0
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,OS,B,B,True,-20.71875,-20.71875,0.0
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SO,B,B,True,-10.59375,-10.59375,0.0
6215cf61f682532748483804f0bec679f57e2deeb2019bd3c4e390f10a27f94f,SS,B,B,True,-16.03125,-16.03125,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OO,A,A,True,16.5166015625,16.5166015625,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,OS,B,B,True,-22.25,-22.25,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SO,B,B,True,-18.1875,-18.1875,0.0
6255ffb540c8565db9b69a1e2e888c6be68f9efe8cfe9d8374f3e350a40ab457,SS,A,A,True,10.65625,10.65625,0.0
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OO,A,A,True,13.953125,13.953125,0.0
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,OS,B,B,True,-19.90625,-19.90625,0.0
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SO,B,B,True,-12.296875,-12.296875,0.0
6b2143e219142ba475d18f254b29ea753624c43f12e7092097d953e83ba3000a,SS,A,A,True,3.8125,3.8125,0.0
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OO,A,A,True,12.46875,12.46875,0.0
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,OS,B,B,True,-22.25,-22.25,0.0
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SO,B,B,True,-17.8984375,-17.8984375,0.0
6b6dae961d88a80107784712b74ddf87ea5065d3083b52d379ae2ec75cebb215,SS,B,B,True,-15.46875,-15.46875,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OO,A,A,True,15.9765625,15.9765625,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,OS,B,B,True,-22.6875,-22.6875,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SO,B,B,True,-18.25,-18.25,0.0
6bc77d7264217b8bfb37ed46f9fc8f6f03293dbe9224c882328d052099453476,SS,B,B,True,-17.8671875,-17.8671875,0.0
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OO,A,A,True,13.390625,13.390625,0.0
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,OS,B,B,True,-18.6875,-18.6875,0.0
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SO,B,B,True,-19.96875,-19.96875,0.0
6bc87279df1f0b1ff747915a2abedad7fcd660bf27fceefe7b6b4be661911960,SS,B,B,True,-15.34375,-15.34375,0.0
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OO,A,A,True,18.484375,18.484375,0.0
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,OS,B,B,True,-19.125,-19.125,0.0
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SO,B,B,True,-22.0,-22.0,0.0
6bebdee54546eedaf50b51ca9d6ae84301d1fc8651a5422c8f161163c5b906dc,SS,A,A,True,4.0625,4.0625,0.0
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OO,A,A,True,15.7734375,15.7734375,0.0
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,OS,B,B,True,-20.84375,-20.84375,0.0
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SO,B,B,True,-18.375,-18.375,0.0
6cdd3522d9eaedecac19afc40a9005f527a589edcb5b98bbe453230b5d0ca2bd,SS,A,A,True,14.796875,14.796875,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OO,A,A,True,17.4375,17.4375,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,OS,B,B,True,-23.5,-23.5,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SO,B,B,True,-13.375,-13.375,0.0
6ce15494c22ddb7450de80c33b37e57d1f5c7c2c4f3608b8e11053de0e9d44f3,SS,B,B,True,-18.640625,-18.640625,0.0
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OO,A,A,True,17.4140625,17.4140625,0.0
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,OS,B,B,True,-19.546875,-19.546875,0.0
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SO,B,B,True,-15.6796875,-15.6796875,0.0
6dd3c98e72585bcf228341dc2750f03d27c670e98803ecd3ede73796a9feeaf1,SS,B,B,True,-17.529296875,-17.529296875,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OO,A,A,True,17.1484375,17.1484375,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,OS,B,B,True,-21.875,-21.875,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SO,B,B,True,-15.78125,-15.78125,0.0
6ddeecbc02f2ffe9006070f939bce5fa8999d16a0e6c024b39163206e364e10f,SS,B,B,True,-18.34375,-18.34375,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OO,A,A,True,15.298828125,15.298828125,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,OS,B,B,True,-19.5625,-19.5625,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SO,B,B,True,-19.5,-19.5,0.0
6e10294b05a6de9d4e5483961b207eeec4a804817c437c5ffa5577336edac801,SS,A,A,True,11.53125,11.53125,0.0
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OO,A,A,True,12.3125,12.3125,0.0
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,OS,B,B,True,-20.1875,-20.1875,0.0
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SO,B,B,True,-18.078125,-18.078125,0.0
6f17b25ae06b263b38dc906ddf0ee72e91d2235171291091a43585a1c55263a4,SS,B,B,True,-13.5,-13.5,0.0
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OO,A,A,True,18.234375,18.234375,0.0
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,OS,B,B,True,-23.5,-23.5,0.0
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SO,B,B,True,-18.921875,-18.921875,0.0
6f20891d4fbbf36a868ef4d6543496c6ca675d18fb0c79eeb2f864c4a2a65d1a,SS,B,B,True,-19.78125,-19.78125,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OO,A,A,True,18.1640625,18.1640625,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,OS,B,B,True,-19.40625,-19.40625,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SO,B,B,True,-8.40625,-8.40625,0.0
6fe3e27510c2d45cf3bc5f48a43f3f9b0f5bcfd61b08a8167b199bd40fc56c11,SS,B,B,True,-16.42578125,-16.42578125,0.0
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OO,A,A,True,10.9375,10.9375,0.0
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,OS,B,B,True,-21.28125,-21.28125,0.0
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SO,B,B,True,-17.46875,-17.46875,0.0
6ffbd9b9795989778a37dfc5868aeb0b9078a0370e24e5ca96e692ad3a9dbb0a,SS,B,B,True,-16.921875,-16.921875,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OO,A,A,True,17.78125,17.78125,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,OS,B,B,True,-20.3125,-20.3125,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SO,B,B,True,-17.25,-17.25,0.0
71f1274bf08beee7a3769accd9e3c8a51314d5289247f9e114fb8bafa53bb1ac,SS,A,A,True,14.6640625,14.6640625,0.0
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OO,A,A,True,17.234375,17.234375,0.0
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,OS,B,B,True,-21.8125,-21.8125,0.0
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SO,B,B,True,-17.921875,-17.921875,0.0
76da1b679586705525ee875bdc8b0d1767d6ed57efa3f21fdafab78c35f4a084,SS,B,B,True,-14.796875,-14.796875,0.0
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OO,A,A,True,16.5625,16.5625,0.0
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,OS,B,B,True,-21.0625,-21.0625,0.0
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SO,B,B,True,-11.9375,-11.9375,0.0
788876e1b5c09ad34b156c2244f70441c80075d509e1527ec22555a72eeb7db6,SS,A,A,True,9.3125,9.3125,0.0
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OO,A,A,True,17.3125,17.3125,0.0
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,OS,B,B,True,-19.875,-19.875,0.0
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SO,B,B,True,-14.21875,-14.21875,0.0
788927faccfd32ff6d16678442de476ecad200eae740119b74261dc3094829fb,SS,B,B,True,-5.0,-5.0,0.0
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OO,A,A,True,15.640625,15.640625,0.0
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,OS,B,B,True,-22.28125,-22.28125,0.0
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SO,B,B,True,-7.375,-7.375,0.0
788c34ef73e5ccaf4376fc748a0275e60532beed1cab5c8e3bcc7dd363c8537c,SS,B,B,True,-16.890625,-16.890625,0.0
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OO,A,A,True,17.46875,17.46875,0.0
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,OS,B,B,True,-21.28125,-21.28125,0.0
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SO,B,B,True,-19.1875,-19.1875,0.0
7ac34260dc94d314d3558af30a19c45350584a3259272e494b7b690422dd661f,SS,B,B,True,-8.375,-8.375,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OO,A,A,True,14.96875,14.96875,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,OS,B,B,True,-21.0,-21.0,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SO,B,B,True,-14.4296875,-14.4296875,0.0
7ca502c87aaf48633f254cf4f029007113e462645d89eb77dc5336148736535b,SS,B,B,True,-18.109375,-18.109375,0.0
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OO,A,A,True,16.625,16.625,0.0
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,OS,B,B,True,-21.8125,-21.8125,0.0
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SO,B,B,True,-15.8828125,-15.8828125,0.0
7d17895daf33aa644e6b588c7e429b6bfd5bc962e94b358e347c3f915384da54,SS,B,B,True,-11.09375,-11.09375,0.0
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OO,A,A,True,17.890625,17.890625,0.0
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,OS,B,B,True,-19.0625,-19.0625,0.0
7e32fa7cf5ca42d16222f5523f4bea95acd53df81ba18e3de93b4e23833406dd,SO,B,B,True,-18.078125,-18.078125,0.0
